episode_counter,current_waypoint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,rotation_angle,vel_x,vel_y,vel_z,forward_x,forward_y,forward_z
0,10,125.1312,0.5971936,46.11903,-0.006793865,-0.06087613,-0.04812011,-0.9969616,7.009838,-0.02489787,0.01938143,8.209667,0.1220362,-0.007687715,0.9924959
0,10,125.1951,0.5978644,46.59986,-0.007543676,-0.09870512,-0.05311799,-0.9936694,11.35948,-0.1964601,0.09389797,8.062345,0.1969619,-0.004505806,0.9804008
0,11,125.253,0.5958301,46.91303,-0.007767978,-0.1238554,-0.05156598,-0.9909292,14.25665,-0.3104678,0.02763163,7.944197,0.246265,-0.002621584,0.969199
0,11,125.362,0.5922965,47.37158,-0.006687812,-0.1631228,-0.05249814,-0.9851853,18.79101,-0.4400477,-0.0376547,7.875937,0.3221146,0.00394982,0.9466925
0,11,125.4507,0.5916437,47.66895,-0.007896596,-0.1845988,-0.05131835,-0.9814415,21.2943,-0.4882429,-0.01870579,7.728066,0.3631563,0.003446519,0.9317219
0,11,125.6068,0.5938202,48.10093,-0.00978264,-0.2125945,-0.0518829,-0.9757131,24.57471,-0.3906422,0.07383662,7.640974,0.4158775,0.002969936,0.9094158
0,11,125.7248,0.5943834,48.37973,-0.01311314,-0.2270791,-0.04997709,-0.9725047,26.29439,-0.3521893,0.03080523,7.57124,0.4429817,-0.002807671,0.8965263
0,11,125.92,0.5963435,48.78202,-0.01564964,-0.2501042,-0.04771678,-0.9669158,29.02313,-0.2454305,0.0901747,7.405633,0.4851528,-0.006395431,0.874406
0,12,126.0604,0.5957063,49.041,-0.01552953,-0.2677771,-0.0460048,-0.9622567,31.11628,-0.2099121,0.06752223,7.351512,0.5167695,-0.005248725,0.8561085
0,12,126.2862,0.5933275,49.41284,-0.01766433,-0.296048,-0.04926434,-0.9537382,34.50309,-0.1742206,0.00227803,7.316587,0.5664449,-0.004525082,0.8240871
0,12,126.4479,0.5919998,49.64966,-0.01649316,-0.3162862,-0.05042593,-0.9471791,36.92886,-0.159214,-0.01861653,7.214956,0.6008228,0.0006540939,0.799382
0,12,126.7078,0.5935552,49.98687,-0.01792106,-0.3455986,-0.05041292,-0.9368559,40.49334,-0.1285338,0.01905972,7.078998,0.6493592,0.001266371,0.7604808
0,12,126.8915,0.594426,50.19822,-0.02015134,-0.3617179,-0.04637196,-0.9309155,42.47992,-0.09521818,0.02336207,6.996393,0.6753265,-0.003971245,0.7375082
0,12,127.1781,0.5953128,50.49651,-0.02251347,-0.3893069,-0.0411783,-0.9199118,45.90126,-0.01606393,0.07500428,6.825225,0.7181102,-0.009358816,0.6958665
0,12,127.3771,0.5947348,50.68387,-0.02429156,-0.408983,-0.04270854,-0.9112183,48.37024,0.009481907,0.05961716,6.798014,0.7474205,-0.009335689,0.6642856
0,13,127.6865,0.5941791,50.945,-0.02347839,-0.4393354,-0.04512661,-0.8968818,52.20282,-0.02055311,0.02737513,6.759529,0.7901828,-0.00246324,0.6128663
0,13,127.8991,0.5945744,51.1062,-0.02324135,-0.4563467,-0.04590073,-0.8883134,54.37941,-0.03530431,0.02648291,6.673586,0.8128914,0.0006020889,0.582415
0,13,128.2283,0.5939217,51.32916,-0.02540579,-0.481961,-0.04501668,-0.8746667,57.71461,0.005058765,-0.01709217,6.59796,0.8453978,-0.00105064,0.5341364
0,13,128.4539,0.5941059,51.46283,-0.02666769,-0.497989,-0.04213638,-0.8657485,59.82809,0.05996227,-0.02716684,6.587135,0.8645137,-0.004208125,0.5025917
0,13,128.7995,0.5951443,51.64308,-0.0284088,-0.5246395,-0.04131025,-0.8498469,63.39109,0.1159008,0.03625874,6.44572,0.8940737,-0.004940275,0.4478927
0,13,129.0327,0.5957577,51.74927,-0.02955178,-0.5415186,-0.04028453,-0.8392028,65.68356,0.1107059,0.04447652,6.367397,0.9112689,-0.005970228,0.4117685
0,13,129.3869,0.5951322,51.89272,-0.02233684,-0.5619075,-0.03103713,-0.8263158,68.43707,0.06117105,0.008574083,6.436748,0.9300125,-0.002034567,0.3675221
0,13,129.6276,0.5944214,51.98099,-0.01408551,-0.5711263,-0.0247977,-0.8203666,69.68158,0.03881741,-0.01990594,6.424241,0.9377645,0.00521468,0.3472326
0,14,129.9931,0.5935856,52.10733,0.002063134,-0.5739598,-0.01242989,-0.8187865,70.05093,0.0203712,-0.09231243,6.55919,0.9398499,0.01764704,0.3411317
0,14,130.2374,0.5936217,52.19107,0.01121223,-0.5723354,-0.003143776,-0.8199371,69.83673,0.04116201,-0.1477597,6.577267,0.9384874,0.02198523,0.344613
0,14,130.6066,0.5943891,52.31364,0.007737104,-0.5775687,-0.009666278,-0.8162482,70.56099,0.2441533,-0.1467027,6.521045,0.9427292,0.02379667,0.332709
0,14,130.8507,0.5957986,52.39111,-0.003969361,-0.5900194,-0.0184366,-0.8071688,72.31651,0.2395899,-0.1116519,6.379489,0.9526369,0.01534801,0.3037227
0,14,131.2194,0.5975369,52.49581,-0.02245902,-0.6110021,-0.0306535,-0.7907163,75.38372,0.1244223,-0.02950063,6.304876,0.9676356,0.001941286,0.252344
0,14,131.4648,0.5984263,52.55581,-0.03092312,-0.6239422,-0.03203327,-0.7802011,77.32108,0.05181491,0.01487208,6.328484,0.9755819,-0.008278679,0.2194798
0,14,131.8369,0.5981358,52.63141,-0.03183099,-0.6411821,-0.02912471,-0.766175,79.87734,-0.01768303,0.05515178,6.367547,0.9843695,-0.01142772,0.1757445
0,15,132.0865,0.5971585,52.67286,-0.02629472,-0.6506829,-0.02496164,-0.7584836,81.26614,-0.02995884,0.05562618,6.285333,0.9883773,-0.007404,0.1518408
0,15,132.4629,0.5952622,52.72509,-0.0111668,-0.6563072,-0.01551965,-0.7542515,82.05206,-0.0254063,-0.007063761,6.257847,0.990388,0.00352617,0.1382723
0,15,132.7163,0.5939158,52.75389,-0.006138827,-0.6601136,-0.01669925,-0.7509551,82.62082,0.1038136,-0.08136464,6.438373,0.9916365,0.01282684,0.1284246
0,15,133.0925,0.593504,52.78642,-0.01325789,-0.6731194,-0.02415892,-0.7390203,84.63633,0.2146862,-0.0969139,6.22802,0.9955383,0.01292798,0.09346909
0,15,133.3412,0.5939936,52.7997,-0.02254805,-0.6855195,-0.02874252,-0.7271373,86.61123,0.2049753,-0.08117903,6.240302,0.9982296,0.006616056,0.0591093
0,15,133.7135,0.5948375,52.80482,-0.03315733,-0.7059294,-0.0315614,-0.7068014,89.93533,0.1487165,-0.02926313,6.239701,0.9999968,-0.002311055,0.001128552
0,15,133.9603,0.5953346,52.79702,-0.03667529,-0.7180715,-0.03040585,-0.694337,91.94524,0.130682,0.01277693,6.200748,0.9993974,-0.007262882,-0.03394337
1,16,134.5759,0.5953634,52.74466,-0.02408548,-0.7387478,-0.0200274,-0.6732537,95.31649,0.1115966,0.03973379,6.084877,0.9956942,-0.002840878,-0.09265693
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125,0.5,27,0,0,0,1,0,0,0,0,0,0,1
1,1,125.0004,0.5312032,27.00346,0.003040258,1.486146e-06,-0.0003240672,0.9999953,5.739895e-05,0.01361127,0.4053967,0.1366926,1.001782e-06,-0.006080488,0.9999815
1,1,125.001,0.5547599,27.00963,0.008474503,-4.559788e-07,-0.0009078349,0.9999638,-0.0009339878,0.01314079,0.5467491,0.1205979,-1.629882e-05,-0.01694839,0.9998564
1,1,125.0017,0.5922449,27.01563,0.01373724,-5.113819e-06,-0.00144373,0.9999046,-0.002859703,0.006663023,0.6178137,0.06352792,-4.989239e-05,-0.02747184,0.9996226
1,1,125.0017,0.6146517,27.01675,0.01471203,-6.865812e-06,-0.001477934,0.9998907,-0.003279709,0.0006688135,0.5776824,0.01708218,-5.721694e-05,-0.02942082,0.9995671
1,1,125.0012,0.6392232,27.01414,0.01238804,-5.093908e-06,-0.001070095,0.9999227,-0.002103389,-0.007150488,0.4172717,-0.04579624,-3.66998e-05,-0.02477416,0.9996931
1,1,125.0007,0.6478912,27.01011,0.008816033,-1.582609e-06,-0.0005721902,0.9999611,-0.0007595156,-0.01070453,0.2693668,-0.07722176,-1.325399e-05,-0.01763138,0.9998446
1,1,124.9996,0.6488351,27.00217,0.001788532,3.853901e-06,0.0003329189,0.9999984,0.0005098589,-0.01344488,0.03323004,-0.105035,8.898661e-06,-0.003577055,0.9999936
1,1,124.999,0.6424003,26.99668,-0.003063761,5.810723e-06,0.0009148772,0.9999949,0.0003446667,-0.01334738,-0.1090488,-0.1093959,6.015457e-06,0.006127502,0.9999812
1,1,124.9983,0.6253942,26.98994,-0.009017094,5.037251e-06,0.001528301,0.9999582,-0.001002128,-0.00979377,-0.2681894,-0.09311841,-1.748758e-05,0.01803345,0.9998374
1,1,124.9981,0.6115339,26.98722,-0.01141504,2.620558e-06,0.001672285,0.9999334,-0.001887679,-0.005484907,-0.3274906,-0.06854784,-3.293763e-05,0.02282857,0.9997394
1,1,124.9984,0.5910522,26.98638,-0.01214767,-1.135546e-06,0.001469635,0.9999252,-0.002176518,0.001929682,-0.3418039,-0.01948266,-3.79762e-05,0.02429351,0.9997049
1,1,124.9988,0.5796278,26.98786,-0.01082081,-2.159814e-06,0.001110424,0.9999409,-0.001624758,0.006270073,-0.3063771,0.01468098,-2.835075e-05,0.02164033,0.9997658
1,1,124.9996,0.5682127,26.99245,-0.006747642,-7.970631e-07,0.0003763764,0.9999772,-0.0003823923,0.01063748,-0.20412,0.05745404,-6.673396e-06,0.01349497,0.9999089
1,1,125.0002,0.5650418,26.99648,-0.003188788,1.233904e-06,-0.0001561268,0.9999949,0.0001984483,0.0118172,-0.1176333,0.07561152,3.463505e-06,0.006377544,0.9999797
1,1,125.001,0.5667198,27.00274,0.002333847,3.874386e-06,-0.0008691032,0.9999969,0.0002115406,0.01074087,0.01337156,0.08262346,3.69204e-06,-0.004667686,0.9999891
1,1,125.0014,0.5713658,27.00634,0.005508509,4.463795e-06,-0.00120448,0.9999841,-0.0002488121,0.008201138,0.08806079,0.07362242,-4.342325e-06,-0.01101685,0.9999393
1,1,125.0016,0.5816258,27.0099,0.008639771,3.374107e-06,-0.001400092,0.9999617,-0.0009996736,0.002577509,0.1649027,0.04428918,-1.744499e-05,-0.01727889,0.9998507
1,1,125.0015,0.5893337,27.01073,0.009359148,2.016781e-06,-0.001313634,0.9999554,-0.001177956,-0.001441019,0.1883229,0.01912342,-2.055562e-05,-0.01871747,0.9998248
1,1,125.0011,0.6000705,27.00962,0.008366666,7.053094e-07,-0.0009157556,0.9999646,-0.0007972719,-0.006347456,0.182846,-0.01796535,-1.391307e-05,-0.01673274,0.99986
1,1,125.0007,0.6056988,27.00757,0.006549756,8.671512e-07,-0.0005335648,0.9999784,-0.0003011251,-0.008380312,0.1567156,-0.03813512,-5.255174e-06,-0.01309923,0.9999142
1,1,125,0.6108146,27.00328,0.002756873,2.312919e-06,9.182234e-05,0.9999962,0.0002940524,-0.009377164,0.09577133,-0.057328,5.132105e-06,-0.005513725,0.9999848
1,1,124.9996,0.6115537,27.00224,-0.001653754,0.0007150825,0.0008213626,0.999998,0.08178707,-0.003109999,0.04877411,-0.01416758,0.001427445,0.003308677,0.9999935
1,1,124.9996,0.6091714,27.00585,-0.00971166,0.0009909734,0.001680277,0.999951,0.1117028,0.005583349,-0.01854945,0.09738566,0.001949213,0.0194257,0.9998094
1,1,125,0.6060089,27.01186,-0.0143083,0.001962288,0.002248159,0.9998932,0.2212427,0.01439711,-0.05597786,0.1607397,0.003859821,0.02862237,0.9995828
1,1,125.0014,0.600167,27.02717,-0.018841,0.002901747,0.002615553,0.9998149,0.3270413,0.02561237,-0.09453183,0.27039,0.005703861,0.0376902,0.9992732
1,1,125.0028,0.596395,27.04094,-0.01917558,0.003998838,0.002477921,0.9998051,0.4530371,0.03185163,-0.1053185,0.3216601,0.007901086,0.03836349,0.9992326
1,1,125.0056,0.5916878,27.06745,-0.01683541,0.005238854,0.001950506,0.9998427,0.5968205,0.04283421,-0.1013473,0.4201733,0.01041038,0.03368597,0.9993783
1,1,125.0078,0.5894533,27.08894,-0.01424298,0.006653043,0.001567935,0.9998752,0.7600595,0.04873461,-0.08737539,0.4933533,0.01325976,0.02850327,0.9995058
1,1,125.0116,0.5876479,27.1266,-0.01023616,0.009003897,0.001097687,0.9999065,1.030658,0.05601442,-0.05595155,0.6056398,0.01798364,0.02049018,0.9996283
1,1,125.0144,0.587487,27.15488,-0.007894313,0.01034074,0.0009230559,0.999915,1.184258,0.05962362,-0.03193311,0.6755401,0.02066515,0.01580638,0.9996615
1,1,125.0191,0.5885085,27.20192,-0.005847675,0.01266298,0.0008803617,0.9999024,1.450594,0.06579985,0.001537098,0.7729959,0.0253132,0.0117165,0.9996109
1,1,125.0225,0.5898051,27.2364,-0.005657136,0.01469275,0.001042041,0.9998755,1.683131,0.07066662,0.01812986,0.8562528,0.02937006,0.01134349,0.9995043
1,1,125.0284,0.5922154,27.29319,-0.007140389,0.01760624,0.001502059,0.9998184,2.016554,0.07348283,0.03311758,0.9331408,0.03518463,0.01433108,0.9992781
1,1,125.0327,0.5940033,27.33389,-0.008338987,0.01987835,0.001797963,0.999766,2.276559,0.07865599,0.03411493,1.006751,0.03971742,0.01674555,0.9990706
1,1,125.0401,0.596421,27.40035,-0.01067235,0.02350456,0.00231854,0.9996641,2.691292,0.0866873,0.024619,1.122488,0.04694384,0.02144653,0.9986673
1,1,125.0457,0.5977234,27.44812,-0.01197864,0.02597762,0.002535735,0.9995875,2.974305,0.09015611,0.01319375,1.189098,0.05187307,0.02407915,0.9983634
1,1,125.0552,0.5988889,27.52594,-0.01380523,0.03000177,0.002805974,0.9994506,3.435002,0.09628188,-0.01055195,1.313027,0.0598931,0.02776367,0.9978186
1,1,125.0623,0.5991451,27.58172,-0.01451172,0.03244128,0.002889664,0.9993641,3.714512,0.09978071,-0.02662177,1.376101,0.06475744,0.02919247,0.997474
1,1,125.0742,0.5987322,27.67183,-0.01511466,0.03642596,0.002826208,0.9992181,4.17156,0.102277,-0.05144303,1.515248,0.07270952,0.03041157,0.9968894
1,1,125.0828,0.5981169,27.73565,-0.01469086,0.03943197,0.002751202,0.9991105,4.51657,0.1035794,-0.06352711,1.586687,0.07871295,0.02957256,0.9964586
1,1,125.0971,0.5967331,27.83776,-0.0139652,0.04290843,0.002446558,0.9989784,4.915976,0.1033166,-0.07508417,1.708088,0.08566085,0.02811183,0.9959277
1,1,125.1073,0.5956791,27.90995,-0.01343023,0.04522297,0.002177398,0.9988843,5.18199,0.1034012,-0.07883485,1.799275,0.09028655,0.02702743,0.995549
1,2,125.1235,0.5941166,28.02467,-0.01304579,0.0492679,0.001896008,0.9986986,5.646582,0.09652829,-0.07857352,1.922969,0.09835809,0.02624446,0.994805
1,2,125.1351,0.5932786,28.10514,-0.012851,0.0514365,0.001776319,0.9985921,5.895639,0.09351268,-0.07460473,1.995222,0.1026825,0.02584856,0.9943783
1,2,125.1535,0.5924456,28.23231,-0.01301155,0.05453694,0.001532468,0.9984258,6.251882,0.08389087,-0.06937647,2.144458,0.1088623,0.02614929,0.9937128
1,2,125.1663,0.5922112,28.32157,-0.01346613,0.05670419,0.001446297,0.9982991,6.500851,0.07806431,-0.06522669,2.232484,0.1131765,0.02705047,0.9932066
1,2,125.1865,0.5923553,28.46241,-0.0145086,0.05958979,0.001183104,0.9981169,6.832731,0.06720215,-0.06211062,2.375658,0.1189208,0.02910356,0.9924771
1,2,125.2006,0.5927523,28.56097,-0.01524702,0.0609759,0.0009885764,0.9980223,6.992379,0.05917814,-0.06183925,2.468342,0.1216805,0.0305543,0.9920989
1,2,125.2225,0.5936767,28.71588,-0.01613235,0.06214293,0.0004148069,0.9979368,7.127664,0.04214168,-0.06471905,2.608675,0.1240161,0.0322497,0.991756
1,2,125.2373,0.5944039,28.82388,-0.01647003,0.06273874,1.605099e-05,0.9978942,7.19695,0.03220877,-0.06832477,2.701291,0.1252127,0.03287271,0.9915852
1,2,125.2598,0.5954657,28.99291,-0.0165135,0.06303836,-0.0007848664,0.9978742,7.232883,0.01565301,-0.0760937,2.844198,0.1258346,0.03285784,0.9915069
1,2,125.2748,0.5960349,29.11026,-0.01631444,0.06264102,-0.001320501,0.9979019,7.188143,0.003964514,-0.08185291,2.935615,0.1250623,0.03239498,0.9916199
1,2,125.297,0.5965494,29.29313,-0.01576938,0.06109174,-0.002306795,0.998005,7.011692,-0.01685837,-0.09000611,3.062232,0.1220125,0.03119399,0.9920382
1,2,125.3114,0.5966403,29.41939,-0.01524864,0.05956479,-0.003058467,0.9981033,6.837322,-0.02893037,-0.09531958,3.148791,0.1189969,0.03007508,0.992439
1,2,125.3318,0.5964029,29.61509,-0.01436872,0.05649472,-0.004048801,0.9982914,6.485845,-0.04879513,-0.1017237,3.275958,0.1129127,0.02823086,0.9932038
1,2,125.3445,0.5960301,29.74967,-0.01384377,0.05395468,-0.004658592,0.9984366,6.194815,-0.06016228,-0.1045253,3.355783,0.1078696,0.02714154,0.9937945
1,2,125.362,0.595284,29.95742,-0.01316283,0.04948385,-0.005388845,0.9986737,5.68223,-0.07813498,-0.1062932,3.469463,0.0989783,0.02575742,0.9947562
1,3,125.3725,0.5947458,30.09975,-0.01282407,0.04614806,-0.005769737,0.9988356,5.299719,-0.08771637,-0.1062545,3.545012,0.09233663,0.02508575,0.9954118
1,3,125.3861,0.5940243,30.31879,-0.01247703,0.04068933,-0.006145183,0.9990751,4.673702,-0.1007437,-0.1042943,3.653772,0.08145674,0.02443089,0.9963774
1,3,125.3937,0.5936662,30.46846,-0.01235761,0.03682875,-0.006280901,0.9992254,4.230975,-0.1072999,-0.1022903,3.725546,0.07375568,0.02423343,0.9969819
1,3,125.403,0.5933881,30.69832,-0.01230183,0.03083164,-0.006306547,0.999429,3.543213,-0.1140318,-0.09891259,3.83137,0.06178323,0.02420073,0.9977962
1,3,125.4077,0.5933875,30.85509,-0.01232311,0.02673969,-0.006258123,0.9995469,3.073974,-0.1168521,-0.09690994,3.901282,0.05360939,0.02430037,0.9982663
1,3,125.4125,0.5936332,31.09552,-0.01241685,0.02065816,-0.005987768,0.9996916,2.37644,-0.1170633,-0.09501933,4.005835,0.04145228,0.02457865,0.9988381
1,3,125.4143,0.5939214,31.2593,-0.01250227,0.01665607,-0.005772288,0.9997665,1.917417,-0.1160488,-0.09488198,4.075388,0.0334487,0.02480642,0.9991325
1,3,125.4149,0.5944453,31.51021,-0.01266237,0.01095548,-0.005245772,0.999846,1.263327,-0.1103928,-0.0966939,4.180286,0.02204043,0.0252059,0.9994393
1,3,125.414,0.5947998,31.68098,-0.01277541,0.007339119,-0.004892404,0.9998795,0.8483682,-0.1061514,-0.09928682,4.250279,0.01480147,0.02547593,0.9995658
1,3,125.411,0.5952515,31.9424,-0.01295382,0.002411291,-0.004180449,0.9999045,0.2825885,-0.09602299,-0.1049198,4.355945,0.004930427,0.02588501,0.9996527
1,4,125.408,0.5954645,32.12019,-0.01306152,-0.0005884217,-0.003736894,0.9999076,359.9381,-0.0895035,-0.1095183,4.426379,-0.001079116,0.02612502,0.9996581
1,4,125.402,0.5956202,32.39215,-0.01319606,-0.004466882,-0.002929153,0.9998987,359.4924,-0.07670072,-0.1168634,4.532208,-0.008855552,0.02641561,0.9996118
1,4,125.3974,0.5956163,32.57696,-0.01325421,-0.006625342,-0.002325392,0.9998876,359.2441,-0.06903304,-0.1216044,4.602495,-0.01318755,0.02653625,0.9995608
1,4,125.3895,0.5954781,32.85941,-0.01327818,-0.009188198,-0.001450555,0.9998686,358.949,-0.05490994,-0.1276475,4.707278,-0.01833546,0.02657952,0.9994785
1,4,125.3839,0.5953242,33.05116,-0.01324801,-0.01059129,-0.001028369,0.9998556,358.7875,-0.04775249,-0.1307323,4.776554,-0.02115227,0.02651398,0.9994246
1,4,125.375,0.5950557,33.34391,-0.01313502,-0.01211819,-0.0003944013,0.9998403,358.6116,-0.03518673,-0.1336126,4.87911,-0.02422215,0.02627541,0.9993612
1,4,125.369,0.5948818,33.54246,-0.01302521,-0.01282562,-6.283499e-05,0.9998329,358.53,-0.0283196,-0.1344163,4.946641,-0.02564532,0.02604767,0.9993317
1,4,125.3598,0.5948787,33.84507,-0.012626,-0.01334925,0.0004987995,0.9998311,358.4691,-0.01790152,-0.1306649,5.049436,-0.02670659,0.02523442,0.9993247
1,5,125.3539,0.5951956,34.04911,-0.01138935,-0.01372737,0.0007808124,0.9998406,358.4256,-0.01283488,-0.1390273,5.182137,-0.02746814,0.02275363,0.9993637
1,5,125.3451,0.5952683,34.36212,-0.01218022,-0.01360974,0.001302528,0.9998324,358.4382,-0.02247677,-0.1185584,5.227706,-0.02724665,0.0243209,0.9993328
1,5,125.3393,0.5954126,34.57367,-0.01241235,-0.01200747,0.001806222,0.9998493,358.6211,-0.02384108,-0.1266582,5.283098,-0.02405616,0.02477758,0.9994035
1,5,125.3316,0.5953633,34.89796,-0.01446093,-0.01123105,0.002029588,0.9998303,358.7092,0.008476242,-0.1379269,5.359355,-0.022517,0.02887137,0.9993295
1,5,125.3268,0.595516,35.11693,-0.01482895,-0.01087281,0.001764542,0.9998294,358.7506,0.009224191,-0.1468117,5.421719,-0.02179424,0.02961448,0.9993238
1,5,125.3201,0.5959669,35.44953,-0.01387104,-0.01108069,0.001163719,0.9998418,358.728,0.00054387,-0.1602044,5.59144,-0.02219016,0.02771189,0.9993696
1,5,125.3159,0.5962115,35.67467,-0.01313913,-0.01107978,0.0007885342,0.9998521,358.7288,0.003353812,-0.1564298,5.645818,-0.02217701,0.02625691,0.9994092
1,6,125.3093,0.5963728,36.01726,-0.01229473,-0.009417037,0.0005977075,0.9998799,358.9198,0.01460055,-0.1377842,5.655264,-0.01884651,0.02457526,0.9995203
1,6,125.3052,0.5964157,36.24805,-0.0114316,-0.008902283,0.0005818828,0.9998949,358.9789,0.01844948,-0.1300784,5.711055,-0.017816,0.02285044,0.9995801
1,6,125.2995,0.5963863,36.59738,-0.009777227,-0.009493334,0.0004300097,0.9999071,358.9115,-0.0008611381,-0.1302243,5.862254,-0.01899331,0.01954447,0.9996285
1,6,125.2954,0.5961145,36.8335,-0.009690824,-0.00878651,0.0002607682,0.9999144,358.9927,-0.003724173,-0.1295596,5.928432,-0.01757657,0.01937541,0.9996578
1,6,125.2895,0.5955662,37.19156,-0.01023416,-0.008007242,0.000281785,0.9999156,359.0819,0.01484295,-0.1203036,5.917162,-0.0160189,0.02046208,0.9996623
1,6,125.2855,0.5952834,37.43217,-0.01033349,-0.007269405,0.0003236544,0.9999202,359.1665,0.006756969,-0.1210034,5.960179,-0.01454434,0.02066063,0.9996808
1,6,125.28,0.5949911,37.79668,-0.01049727,-0.008169883,0.0002695393,0.9999115,359.0633,-0.007131204,-0.1390309,6.129719,-0.01634398,0.02098828,0.9996461
1,7,125.2762,0.5948681,38.04245,-0.01085799,-0.008025071,0.0001055503,0.9999089,359.0801,-0.01034954,-0.140571,6.166199,-0.01605097,0.02171231,0.9996354
1,7,125.2703,0.5947641,38.41584,-0.01200986,-0.006893073,0.0002258945,0.9999042,359.2096,0.003341392,-0.1403331,6.181831,-0.01379025,0.02401431,0.9996165
1,7,125.2667,0.5949652,38.66649,-0.01184526,-0.007145334,0.0002686667,0.9999043,359.1807,0.01006878,-0.1346254,6.204259,-0.01429567,0.02368441,0.9996173
1,7,125.2611,0.5954992,39.04545,-0.0107683,-0.007140534,0.0002162773,0.9999165,359.1813,-0.01320276,-0.1403509,6.356564,-0.01428453,0.02153172,0.9996661
1,7,125.2575,0.5958114,39.30075,-0.01033258,-0.007774794,0.0002230053,0.9999164,359.1087,-0.0111879,-0.1375862,6.407947,-0.0155529,0.02065996,0.9996656
1,7,125.2519,0.5963887,39.68542,-0.008584729,-0.007208235,9.055163e-05,0.9999372,359.1738,0.01050994,-0.1094078,6.342458,-0.01441712,0.01716707,0.9997487
1,7,125.2479,0.596627,39.94354,-0.007617929,-0.005046679,0.0003903694,0.9999582,359.4213,-0.01268713,-0.1030582,6.448071,-0.01009888,0.01523128,0.999833
1,8,125.2431,0.5963688,40.33552,-0.008725199,-0.007364104,0.0007110598,0.9999346,359.1553,-0.008311577,-0.1044448,6.486966,-0.01473965,0.01743878,0.9997393
1,8,125.2394,0.5959926,40.59922,-0.01017233,-0.006666845,0.0001953672,0.999926,359.2357,0.001032762,-0.1107708,6.516426,-0.01333668,0.02034056,0.9997042
1,8,125.2341,0.5958104,40.99557,-0.01002335,-0.005455605,0.0003422596,0.9999349,359.3743,-0.00946366,-0.1510399,6.707387,-0.01091736,0.02004166,0.9997395
1,8,125.2307,0.595615,41.26274,-0.01042327,-0.004786542,0.0006222198,0.999934,359.4507,-0.009872004,-0.1610164,6.760315,-0.009585424,0.02083921,0.9997369
1,8,125.226,0.595183,41.66844,-0.01215218,-0.004742268,0.0007517874,0.9999146,359.4554,-0.008144461,-0.1533207,6.719124,-0.009501998,0.02429515,0.9996597
1,8,125.2228,0.5952863,41.93957,-0.01144435,-0.004511275,0.0004380501,0.9999243,359.4824,0.002994135,-0.1538728,6.735324,-0.009031894,0.02288302,0.9996973
1,9,125.2184,0.5958738,42.34684,-0.00812861,-0.005136202,0.0001722816,0.9999538,359.4112,-0.01565964,-0.1413877,6.873376,-0.01027473,0.0162547,0.9998151
1,9,125.2156,0.5960258,42.62092,-0.007160421,-0.00694713,-0.0001740802,0.9999503,359.204,-0.008323699,-0.1167666,6.890488,-0.01389108,0.01432255,0.9998009
1,9,125.2116,0.5960723,43.03408,-0.00644516,-0.003468086,0.002525227,0.99997,359.6007,0.03922003,-0.08633406,6.826134,-0.006968516,0.01287242,0.9998929
1,9,125.2102,0.5958713,43.31165,-0.007173492,-0.001382859,0.005028878,0.9999607,359.8374,0.04427244,-0.09653308,6.93794,-0.002837759,0.01433251,0.9998932
1,9,125.2103,0.5954946,43.7308,-0.008932211,0.003181599,0.007646511,0.9999258,0.3567903,-0.01910253,-0.1157952,6.989022,0.006226126,0.01791175,0.9998202
1,9,125.2127,0.5954276,44.01135,-0.009453728,0.004628702,0.00843254,0.999909,0.521328,-0.02546511,-0.1354903,7.034215,0.009097124,0.0189838,0.9997784
1,10,125.2182,0.5956088,44.43357,-0.009117369,0.008868865,0.00725713,0.9998928,1.008828,-0.008081838,-0.1321338,7.061065,0.0176035,0.01836151,0.9996764
1,10,125.2235,0.5958403,44.7163,-0.008449204,0.01158213,0.006112996,0.9998786,1.321443,-0.03253168,-0.1370749,7.117352,0.02305814,0.01703796,0.9995889
